id,data,pais,centro_custo,categoria,descricao,valor_usd,aprovado
2403,2024-09-27,Peru,CC-010,Viagens,Innovate robust e-services,6817.8,True
127,2024-09-27,Peru,CC-015,TI,Enhance cutting-edge solutions,32236.69,True
635,2024-09-28,Peru,CC-007,Consultoria,Re-contextualize innovative users,6007.91,True
2460,2024-09-28,Brasil,CC-001,Consultoria,Engineer customized architectures,1730.35,True
240,2024-09-28,México,CC-014,Treinamento,Maximize global networks,9238.69,True
1596,2024-09-28,México,CC-013,Marketing,Scale dot-com markets,5973.46,True
1236,2024-09-28,Peru,CC-011,TI,Innovate frictionless markets,23674.01,True
703,2024-09-28,Argentina,CC-001,TI,Incentivize innovative vortals,31043.15,False
1805,2024-09-29,Colômbia,CC-007,Viagens,Grow mission-critical models,2489.67,False
610,2024-09-29,México,CC-006,TI,Harness vertical experiences,22713.04,False
2207,2024-09-30,Chile,CC-015,Consultoria,Maximize next-generation e-business,5616.36,False
327,2024-09-30,Brasil,CC-008,TI,Innovate user-centric synergies,27851.52,True
1831,2024-10-01,Brasil,CC-003,Infraestrutura,Syndicate front-end infrastructures,35394.0,True
689,2024-10-01,Colômbia,CC-005,Treinamento,Evolve enterprise relationships,6557.73,True
1982,2024-10-02,Peru,CC-015,Viagens,Implement seamless networks,3733.62,False
2010,2024-10-02,Chile,CC-004,Marketing,Mesh compelling vortals,6146.08,True
2391,2024-10-02,Argentina,CC-012,Infraestrutura,Envisioneer transparent solutions,17383.59,True
2386,2024-10-02,Peru,CC-015,TI,Generate proactive web services,4637.2,False
565,2024-10-02,Brasil,CC-014,Viagens,Grow back-end architectures,5046.38,True
1053,2024-10-03,Peru,CC-004,Consultoria,Matrix seamless infrastructures,5062.95,True
950,2024-10-04,México,CC-009,TI,Strategize enterprise synergies,36080.59,True
2455,2024-10-05,Peru,CC-009,Consultoria,Benchmark innovative metrics,7080.47,True
550,2024-10-05,Argentina,CC-009,Viagens,Iterate next-generation schemas,9278.83,True
1358,2024-10-05,Argentina,CC-001,Viagens,Target visionary mindshare,1831.36,True
2303,2024-10-06,Argentina,CC-003,TI,Implement clicks-and-mortar synergies,20002.24,True
1659,2024-10-06,Brasil,CC-014,Marketing,Evolve b2b e-services,8824.71,False
334,2024-10-06,México,CC-005,Infraestrutura,Visualize global content,35454.07,False
682,2024-10-07,Argentina,CC-013,Viagens,Grow customized metrics,9318.7,False
1311,2024-10-07,Argentina,CC-012,Marketing,Generate revolutionary technologies,9328.0,True
898,2024-10-07,Peru,CC-003,Infraestrutura,Streamline one-to-one deliverables,25666.35,True
954,2024-10-07,México,CC-011,Infraestrutura,Morph efficient communities,4790.52,True
2083,2024-10-07,Peru,CC-015,Consultoria,Synergize intuitive convergence,7581.94,True
1841,2024-10-08,Chile,CC-015,Consultoria,Envisioneer world-class e-services,9485.88,True
408,2024-10-08,Brasil,CC-003,Treinamento,Syndicate visionary users,2546.54,True
785,2024-10-08,Brasil,CC-005,TI,Generate synergistic infrastructures,10137.46,True
921,2024-10-08,Peru,CC-014,Treinamento,Strategize proactive eyeballs,2728.12,True
1774,2024-10-09,Argentina,CC-005,Marketing,Enhance sticky e-markets,2581.89,False
1927,2024-10-10,México,CC-015,Treinamento,Redefine one-to-one web services,8958.64,True
326,2024-10-10,Chile,CC-011,Infraestrutura,Target impactful e-tailers,7282.86,True
922,2024-10-11,Brasil,CC-010,Consultoria,Expedite wireless e-markets,6986.19,True
363,2024-10-11,Chile,CC-006,Consultoria,Visualize wireless bandwidth,1213.77,True
272,2024-10-11,Brasil,CC-003,Viagens,Leverage best-of-breed e-business,4034.58,True
397,2024-10-11,Peru,CC-012,Marketing,Enable efficient partnerships,7076.99,True
1783,2024-10-11,Colômbia,CC-012,TI,Envisioneer ubiquitous initiatives,29915.01,True
2165,2024-10-12,Brasil,CC-004,Viagens,Incentivize out-of-the-box initiatives,4518.97,False
488,2024-10-12,Argentina,CC-010,Consultoria,Utilize magnetic web-readiness,7780.07,True
1054,2024-10-12,Argentina,CC-009,Viagens,Re-contextualize bricks-and-clicks technologies,8098.84,True
1706,2024-10-12,Argentina,CC-015,Consultoria,E-enable value-added relationships,7156.79,True
1938,2024-10-13,Chile,CC-015,Treinamento,Monetize revolutionary relationships,4728.33,True
2430,2024-10-13,Peru,CC-013,Marketing,Generate user-centric interfaces,4473.29,True
854,2024-10-14,Argentina,CC-007,Treinamento,Enable robust web services,5016.66,False
1434,2024-10-15,Brasil,CC-014,Consultoria,Optimize 24/365 applications,6578.79,True
855,2024-10-15,Colômbia,CC-001,Consultoria,Visualize impactful synergies,4573.18,True
1024,2024-10-15,México,CC-009,TI,Morph revolutionary eyeballs,25065.99,True
863,2024-10-16,Chile,CC-015,TI,Matrix front-end networks,9941.16,False
2200,2024-10-16,Chile,CC-003,Marketing,Envisioneer cross-media channels,4969.4,True
1865,2024-10-16,México,CC-014,Viagens,Synergize magnetic action-items,9054.64,False
1981,2024-10-17,México,CC-010,Consultoria,Monetize bleeding-edge web services,5249.8,True
1088,2024-10-17,Colômbia,CC-010,Marketing,Embrace 24/7 web-readiness,5166.42,True
719,2024-10-17,Peru,CC-008,Infraestrutura,Unleash enterprise partnerships,15266.3,True
423,2024-10-17,Chile,CC-005,TI,Syndicate user-centric technologies,19893.59,False
1135,2024-10-18,Peru,CC-003,Viagens,Facilitate clicks-and-mortar e-business,3248.73,True
662,2024-10-19,Argentina,CC-010,Consultoria,Syndicate back-end web services,1885.86,True
258,2024-10-19,Argentina,CC-014,Viagens,Unleash innovative solutions,9551.29,False
2132,2024-10-19,Peru,CC-012,Infraestrutura,Maximize front-end architectures,16887.26,True
586,2024-10-19,Chile,CC-012,Marketing,Architect strategic convergence,6508.26,True
2434,2024-10-19,México,CC-005,TI,Mesh mission-critical bandwidth,7896.37,True
886,2024-10-20,Chile,CC-005,Consultoria,Leverage user-centric infrastructures,9604.78,True
2081,2024-10-21,Argentina,CC-007,Marketing,Redefine user-centric systems,7052.69,True
1630,2024-10-21,Chile,CC-003,Consultoria,Enhance leading-edge deliverables,2500.14,True
1658,2024-10-21,Peru,CC-013,Marketing,Integrate innovative partnerships,8939.31,False
1191,2024-10-21,Chile,CC-007,Marketing,Engineer dynamic paradigms,2008.77,True
707,2024-10-21,Colômbia,CC-008,Marketing,Architect clicks-and-mortar roi,6406.88,True
2412,2024-10-22,Brasil,CC-008,Marketing,Unleash 24/7 supply-chains,9944.91,True
544,2024-10-22,Brasil,CC-011,Consultoria,Target end-to-end markets,2409.93,True
11,2024-10-22,Brasil,CC-011,Treinamento,Maximize virtual action-items,3779.97,True
396,2024-10-22,Colômbia,CC-008,TI,Scale next-generation channels,34156.41,True
427,2024-10-22,Colômbia,CC-015,Treinamento,Envisioneer bricks-and-clicks interfaces,5307.97,True
154,2024-10-22,Argentina,CC-009,Infraestrutura,Engineer interactive users,17912.13,True
2046,2024-10-22,Argentina,CC-003,Infraestrutura,Architect innovative solutions,19985.53,True
2163,2024-10-23,Brasil,CC-006,Marketing,Deploy one-to-one e-tailers,6833.56,True
1014,2024-10-23,Argentina,CC-006,TI,E-enable dynamic vortals,10667.89,True
1702,2024-10-23,Brasil,CC-014,Marketing,Generate value-added mindshare,2023.49,True
2474,2024-10-23,Argentina,CC-003,Marketing,Benchmark viral bandwidth,2867.16,True
1608,2024-10-23,Chile,CC-011,Consultoria,Productize proactive solutions,4291.17,True
1984,2024-10-23,Colômbia,CC-014,Treinamento,Transition leading-edge e-commerce,8446.18,True
611,2024-10-24,Colômbia,CC-011,TI,Integrate viral paradigms,30825.94,True
978,2024-10-25,México,CC-005,Treinamento,Iterate viral action-items,9533.42,True
1370,2024-10-25,Peru,CC-010,Infraestrutura,Aggregate cross-platform experiences,22293.51,True
497,2024-10-25,México,CC-005,Consultoria,Morph virtual methodologies,7120.36,True
1740,2024-10-25,Chile,CC-010,Treinamento,Scale best-of-breed partnerships,8355.57,True
394,2024-10-26,Chile,CC-004,Marketing,Utilize best-of-breed systems,7395.53,True
596,2024-10-26,México,CC-015,Consultoria,Deploy cutting-edge partnerships,5902.43,False
583,2024-10-27,México,CC-002,Treinamento,Benchmark proactive eyeballs,2920.82,True
1577,2024-10-28,Colômbia,CC-009,Marketing,Iterate killer infrastructures,7401.63,True
1049,2024-10-28,Argentina,CC-007,Consultoria,Architect innovative web-readiness,9347.58,True
284,2024-10-28,Chile,CC-004,Viagens,Synthesize cross-platform initiatives,6285.68,True
2135,2024-10-29,Colômbia,CC-009,Infraestrutura,Unleash enterprise interfaces,26570.14,True
692,2024-10-29,Argentina,CC-013,Marketing,Visualize real-time content,2316.99,True
202,2024-10-29,Colômbia,CC-009,Consultoria,Reinvent 24/365 models,3344.83,True
1699,2024-10-29,Colômbia,CC-015,Viagens,Extend impactful users,9957.78,False
1541,2024-10-29,Brasil,CC-008,Viagens,Redefine impactful systems,7929.52,True
2071,2024-10-29,Argentina,CC-014,Marketing,Utilize interactive channels,9849.93,False
794,2024-10-30,México,CC-002,TI,Exploit best-of-breed synergies,20216.66,False
431,2024-10-30,Chile,CC-002,Treinamento,Unleash synergistic portals,1271.96,False
24,2024-10-30,Chile,CC-003,TI,Unleash efficient e-markets,37411.75,False
1344,2024-10-31,Chile,CC-001,Consultoria,Optimize vertical systems,6875.9,True
789,2024-10-31,Colômbia,CC-008,Viagens,Maximize holistic niches,3517.0,True
1041,2024-11-01,Peru,CC-007,Consultoria,Drive dot-com mindshare,7843.75,False
115,2024-11-01,México,CC-012,Consultoria,Enable end-to-end e-tailers,9095.43,False
1948,2024-11-01,Chile,CC-011,Treinamento,Scale real-time e-services,5712.56,True
1873,2024-11-01,Brasil,CC-011,TI,Deploy synergistic synergies,36980.7,False
567,2024-11-02,Chile,CC-013,Viagens,Harness strategic action-items,6780.28,False
205,2024-11-02,Chile,CC-001,Treinamento,E-enable collaborative deliverables,3551.12,True
1391,2024-11-02,Colômbia,CC-009,Consultoria,Mesh integrated paradigms,7170.74,True
839,2024-11-02,Chile,CC-011,Infraestrutura,Streamline 24/7 metrics,28041.19,False
2304,2024-11-03,Colômbia,CC-008,Consultoria,Synergize global e-business,7558.51,True
2436,2024-11-03,Chile,CC-001,Marketing,Syndicate transparent mindshare,2943.72,False
576,2024-11-03,Brasil,CC-010,Marketing,Harness cross-media info-mediaries,6077.13,True
279,2024-11-04,Peru,CC-014,Consultoria,Deploy bricks-and-clicks convergence,1790.77,True
1416,2024-11-04,Colômbia,CC-012,Consultoria,Repurpose cross-platform niches,4754.43,True
84,2024-11-04,Colômbia,CC-015,Viagens,Reinvent 24/7 eyeballs,2778.37,True
108,2024-11-04,Colômbia,CC-010,Consultoria,Integrate enterprise communities,8998.0,True
1235,2024-11-05,México,CC-003,Marketing,Whiteboard cutting-edge niches,5152.69,True
2043,2024-11-05,Brasil,CC-003,Marketing,Envisioneer magnetic action-items,6437.61,True
452,2024-11-05,Chile,CC-009,TI,Iterate proactive info-mediaries,19668.9,True
2185,2024-11-06,Argentina,CC-015,Infraestrutura,Unleash open-source roi,26318.75,True
353,2024-11-06,Argentina,CC-006,Consultoria,Iterate b2b technologies,9951.82,True
887,2024-11-06,Chile,CC-007,Marketing,Disintermediate efficient functionalities,2809.25,False
1779,2024-11-06,Brasil,CC-013,Marketing,Engage revolutionary e-services,4477.44,False
172,2024-11-07,México,CC-010,Consultoria,Mesh rich e-tailers,3887.35,True
1177,2024-11-07,México,CC-012,Infraestrutura,Re-intermediate bleeding-edge technologies,22918.67,True
961,2024-11-08,México,CC-002,Treinamento,Incubate impactful metrics,1264.51,True
1412,2024-11-08,Brasil,CC-013,Treinamento,Strategize best-of-breed synergies,7602.4,False
2017,2024-11-09,Peru,CC-015,Treinamento,E-enable transparent web services,8163.09,True
260,2024-11-09,Brasil,CC-003,Marketing,Exploit back-end info-mediaries,3343.41,True
1179,2024-11-09,Brasil,CC-009,TI,Productize virtual deliverables,30651.23,False
2150,2024-11-10,México,CC-009,Consultoria,Maximize value-added experiences,7316.89,True
1093,2024-11-10,Colômbia,CC-014,Marketing,Expedite collaborative experiences,3408.57,True
346,2024-11-10,Colômbia,CC-009,Marketing,Morph collaborative systems,8047.49,False
2261,2024-11-10,Argentina,CC-012,Treinamento,Enhance innovative e-markets,5516.56,True
1375,2024-11-10,Peru,CC-011,Treinamento,Innovate seamless users,3491.9,False
1364,2024-11-11,México,CC-004,Consultoria,Engage virtual communities,8651.87,True
771,2024-11-11,Brasil,CC-007,Consultoria,Optimize web-enabled action-items,5056.34,True
2022,2024-11-12,Argentina,CC-015,Viagens,Unleash impactful communities,6623.87,True
2263,2024-11-12,Colômbia,CC-002,Infraestrutura,Optimize proactive methodologies,24558.13,True
616,2024-11-13,Chile,CC-002,Marketing,Re-intermediate synergistic channels,2934.25,True
2401,2024-11-13,México,CC-013,TI,Integrate plug-and-play architectures,28468.32,False
1937,2024-11-13,México,CC-008,Infraestrutura,Incubate bleeding-edge action-items,20448.8,False
37,2024-11-13,Argentina,CC-009,Infraestrutura,Leverage enterprise communities,20184.32,True
853,2024-11-13,Argentina,CC-008,Treinamento,Whiteboard extensible experiences,7927.46,True
1636,2024-11-14,Colômbia,CC-004,Infraestrutura,Implement clicks-and-mortar synergies,34386.64,True
1150,2024-11-14,Chile,CC-008,Viagens,Transition integrated architectures,3388.76,True
1067,2024-11-14,Colômbia,CC-004,Infraestrutura,Re-intermediate b2c niches,30525.65,True
1507,2024-11-14,México,CC-005,TI,Architect 24/7 metrics,27989.8,True
158,2024-11-14,Colômbia,CC-006,Infraestrutura,Innovate front-end e-business,22662.82,False
531,2024-11-14,Peru,CC-012,Consultoria,Reinvent out-of-the-box deliverables,9247.08,True
1275,2024-11-15,Argentina,CC-011,Treinamento,Strategize synergistic mindshare,3647.39,True
1300,2024-11-15,Colômbia,CC-001,Consultoria,Repurpose innovative web-readiness,9364.55,True
2498,2024-11-16,Chile,CC-010,Consultoria,Target ubiquitous paradigms,1471.96,False
2496,2024-11-16,Brasil,CC-012,Marketing,Extend proactive methodologies,7234.9,True
1563,2024-11-16,Peru,CC-013,Viagens,Implement next-generation platforms,1884.07,False
1199,2024-11-17,Chile,CC-006,Treinamento,Orchestrate strategic models,6171.23,True
1462,2024-11-17,Argentina,CC-008,TI,Synergize rich applications,35120.27,True
974,2024-11-17,Argentina,CC-012,Treinamento,Seize revolutionary communities,3134.82,False
916,2024-11-17,Peru,CC-007,Marketing,Extend strategic deliverables,2148.34,True
545,2024-11-17,Brasil,CC-004,Infraestrutura,Evolve next-generation e-commerce,9483.98,False
1898,2024-11-18,México,CC-008,Infraestrutura,Empower cross-media deliverables,25092.27,False
2205,2024-11-18,Argentina,CC-008,Infraestrutura,Facilitate user-centric platforms,11066.73,True
1952,2024-11-18,Argentina,CC-003,Infraestrutura,Brand best-of-breed portals,24433.12,True
2012,2024-11-18,Argentina,CC-003,Viagens,Cultivate virtual functionalities,4337.87,True
840,2024-11-18,Peru,CC-014,Marketing,Envisioneer back-end portals,5664.37,True
2411,2024-11-18,Peru,CC-014,Treinamento,Aggregate impactful content,6754.68,True
1009,2024-11-19,Colômbia,CC-010,Infraestrutura,Cultivate integrated solutions,16991.11,True
1233,2024-11-20,Brasil,CC-011,Infraestrutura,Disintermediate virtual networks,17112.84,True
694,2024-11-20,Colômbia,CC-005,Marketing,Drive magnetic methodologies,5809.92,True
1680,2024-11-20,Chile,CC-007,Infraestrutura,Benchmark bleeding-edge roi,26847.23,True
2451,2024-11-20,Chile,CC-005,Viagens,Engineer magnetic e-services,2175.07,True
2110,2024-11-21,Colômbia,CC-008,Viagens,Implement dot-com deliverables,5936.98,True
547,2024-11-21,Peru,CC-009,Consultoria,Engage 24/7 deliverables,1338.44,False
104,2024-11-21,Colômbia,CC-004,Consultoria,Iterate extensible mindshare,5091.01,False
1168,2024-11-22,Peru,CC-012,Consultoria,Incubate b2c web-readiness,5827.23,True
70,2024-11-22,México,CC-011,Infraestrutura,Strategize bleeding-edge portals,21955.04,True
2246,2024-11-22,Argentina,CC-004,TI,Target cross-media roi,6005.21,True
2341,2024-11-22,Chile,CC-011,Infraestrutura,Incentivize bricks-and-clicks info-mediaries,5908.29,True
364,2024-11-22,México,CC-011,Consultoria,Engage dot-com schemas,2848.36,True
1329,2024-11-22,Brasil,CC-011,Consultoria,Evolve collaborative deliverables,3931.45,False
1622,2024-11-23,Brasil,CC-008,Treinamento,Optimize impactful solutions,8250.43,False
799,2024-11-23,Chile,CC-002,Infraestrutura,Exploit leading-edge networks,34667.74,True
1469,2024-11-24,Brasil,CC-008,Consultoria,Leverage enterprise communities,8741.37,True
2118,2024-11-24,Colômbia,CC-014,Infraestrutura,Engage world-class roi,17429.66,True
1640,2024-11-24,Chile,CC-002,Treinamento,Embrace e-business models,3822.22,False
2113,2024-11-24,México,CC-012,Marketing,Synthesize open-source e-markets,3918.24,True
40,2024-11-24,Colômbia,CC-008,Infraestrutura,Architect b2b partnerships,25945.98,False
492,2024-11-25,México,CC-009,Viagens,Iterate out-of-the-box technologies,1743.47,True
2021,2024-11-25,Colômbia,CC-004,Treinamento,Integrate revolutionary architectures,6837.21,True
1348,2024-11-26,Peru,CC-013,Marketing,Morph revolutionary experiences,3837.67,True
1021,2024-11-27,Peru,CC-005,Infraestrutura,Integrate cutting-edge applications,26337.59,True
448,2024-11-27,Argentina,CC-007,Viagens,Incubate efficient initiatives,5081.14,True
1903,2024-11-28,México,CC-005,TI,Syndicate rich initiatives,25533.0,True
299,2024-11-28,México,CC-004,Infraestrutura,Repurpose dot-com deliverables,14677.84,False
392,2024-11-29,Chile,CC-002,Infraestrutura,Deploy real-time roi,13696.76,True
2439,2024-11-29,Argentina,CC-001,Treinamento,Incentivize integrated relationships,1387.16,True
2223,2024-11-29,Brasil,CC-001,TI,Productize leading-edge channels,5849.34,True
2121,2024-11-30,Chile,CC-012,Infraestrutura,Facilitate integrated e-business,34961.1,False
298,2024-11-30,Chile,CC-011,Consultoria,Benchmark viral roi,2175.83,False
1295,2024-11-30,Brasil,CC-006,Viagens,Enhance sticky content,7235.35,False
1584,2024-12-01,Brasil,CC-012,TI,Cultivate compelling schemas,17528.78,True
2179,2024-12-01,Brasil,CC-002,TI,Maximize robust architectures,23485.45,True
2275,2024-12-01,Brasil,CC-003,TI,Exploit turn-key eyeballs,18595.47,True
465,2024-12-01,Peru,CC-007,TI,Enable real-time schemas,6232.21,True
1105,2024-12-01,Chile,CC-006,Consultoria,Drive dot-com content,8072.57,False
562,2024-12-02,Brasil,CC-004,Marketing,Target plug-and-play channels,2629.56,False
2264,2024-12-02,Brasil,CC-015,Consultoria,Reinvent leading-edge niches,3358.23,False
