id,date,country,cost_center,category,description,amount_usd,approved
2217,2024-09-30,Brazil,CC-005,IT,Aggregate cross-media e-markets,17742.34,True
1011,2024-09-30,Mexico,CC-014,Consulting,Engage vertical systems,4305.5,True
248,2024-09-30,Mexico,CC-011,IT,Cultivate clicks-and-mortar roi,25872.53,False
1337,2024-10-01,Argentina,CC-003,Training,Leverage cross-media info-mediaries,3344.48,False
2031,2024-10-01,Peru,CC-010,Infrastructure,Streamline vertical experiences,28243.57,False
1104,2024-10-01,Chile,CC-005,Infrastructure,Productize cutting-edge channels,14114.76,False
2331,2024-10-01,Argentina,CC-003,Training,Optimize collaborative vortals,6540.52,False
1335,2024-10-02,Colombia,CC-006,Infrastructure,Maximize viral partnerships,30793.01,True
1956,2024-10-02,Argentina,CC-004,IT,Revolutionize e-business infrastructures,28370.08,False
2324,2024-10-02,Mexico,CC-013,IT,Synergize transparent info-mediaries,5281.62,False
613,2024-10-03,Peru,CC-008,Training,Unleash mission-critical e-commerce,8971.26,False
951,2024-10-04,Mexico,CC-009,IT,Transition intuitive applications,18225.73,False
853,2024-10-04,Argentina,CC-008,Training,Grow plug-and-play interfaces,7927.46,True
1779,2024-10-04,Brazil,CC-013,Marketing,Synthesize compelling content,4477.44,False
1452,2024-10-04,Peru,CC-003,Consulting,Harness intuitive initiatives,5578.13,True
271,2024-10-04,Colombia,CC-008,Consulting,Generate e-business partnerships,7237.66,False
167,2024-10-05,Chile,CC-002,Consulting,Engage distributed initiatives,2203.97,False
2138,2024-10-05,Colombia,CC-012,Consulting,Iterate cross-media functionalities,9999.6,False
352,2024-10-05,Chile,CC-007,Travel,Transform b2b systems,4851.09,True
1097,2024-10-05,Chile,CC-006,Travel,Benchmark virtual bandwidth,4823.5,True
1788,2024-10-05,Peru,CC-006,Infrastructure,Iterate user-centric users,14851.94,True
1804,2024-10-05,Chile,CC-014,Training,Whiteboard e-business mindshare,6324.85,True
976,2024-10-05,Peru,CC-001,Infrastructure,Facilitate back-end synergies,25882.04,True
1246,2024-10-05,Argentina,CC-008,Training,Monetize efficient interfaces,8646.02,True
375,2024-10-05,Chile,CC-004,Travel,Revolutionize user-centric metrics,7828.96,True
886,2024-10-05,Chile,CC-005,Consulting,Engage holistic functionalities,9604.78,True
1458,2024-10-05,Colombia,CC-015,IT,Orchestrate enterprise experiences,29153.86,True
1764,2024-10-06,Mexico,CC-007,Consulting,Disintermediate b2b synergies,2087.95,False
925,2024-10-06,Argentina,CC-012,IT,Mesh user-centric supply-chains,18120.6,True
2269,2024-10-06,Brazil,CC-014,Travel,Synthesize vertical content,5972.86,True
619,2024-10-06,Chile,CC-010,Marketing,Repurpose b2c vortals,8640.56,True
1327,2024-10-06,Peru,CC-002,Infrastructure,Re-contextualize holistic schemas,31206.89,False
2181,2024-10-06,Peru,CC-003,Training,Matrix distributed eyeballs,9405.48,False
562,2024-10-07,Brazil,CC-004,Marketing,Optimize impactful methodologies,2629.56,False
2103,2024-10-07,Argentina,CC-005,IT,Synthesize cross-platform roi,13050.1,True
649,2024-10-07,Colombia,CC-001,Consulting,Engineer out-of-the-box synergies,4080.15,True
1486,2024-10-07,Mexico,CC-001,Infrastructure,Innovate one-to-one e-tailers,16511.69,True
2128,2024-10-07,Brazil,CC-003,Marketing,Architect intuitive deliverables,9772.6,True
557,2024-10-07,Colombia,CC-006,Consulting,Matrix extensible interfaces,6875.18,True
839,2024-10-08,Chile,CC-011,Infrastructure,Utilize front-end solutions,28041.19,False
676,2024-10-08,Chile,CC-015,Infrastructure,Transition rich partnerships,6300.78,True
1566,2024-10-08,Chile,CC-002,Infrastructure,Harness next-generation e-business,4838.99,True
938,2024-10-09,Peru,CC-007,Infrastructure,Mesh collaborative eyeballs,6050.34,False
1834,2024-10-09,Colombia,CC-003,Travel,Implement 24/365 convergence,4191.62,False
1148,2024-10-09,Mexico,CC-004,Travel,Disintermediate bleeding-edge architectures,4683.11,True
577,2024-10-09,Colombia,CC-007,Travel,Transform one-to-one supply-chains,3768.26,True
1592,2024-10-10,Brazil,CC-003,Consulting,Empower world-class roi,7167.35,False
1970,2024-10-10,Brazil,CC-001,Infrastructure,Evolve cutting-edge action-items,24411.01,True
1742,2024-10-10,Chile,CC-001,Travel,Utilize 24/365 solutions,2300.79,True
962,2024-10-11,Peru,CC-014,Infrastructure,Benchmark wireless partnerships,30028.21,False
756,2024-10-11,Chile,CC-013,Infrastructure,Embrace b2b roi,10356.18,True
2432,2024-10-11,Argentina,CC-006,Consulting,Empower 24/7 action-items,6193.73,True
1914,2024-10-11,Mexico,CC-003,Marketing,Cultivate open-source synergies,4884.52,True
1361,2024-10-12,Peru,CC-010,Training,Engage synergistic e-business,9386.74,True
729,2024-10-12,Brazil,CC-001,IT,Drive enterprise markets,8507.96,True
1254,2024-10-12,Mexico,CC-014,Travel,Synthesize transparent synergies,5174.16,True
935,2024-10-13,Peru,CC-009,Marketing,Streamline distributed e-commerce,2995.21,True
1823,2024-10-13,Peru,CC-012,Consulting,Strategize revolutionary partnerships,2511.05,True
90,2024-10-13,Chile,CC-005,Travel,Productize synergistic e-services,9708.62,True
1991,2024-10-13,Brazil,CC-006,Training,Redefine collaborative supply-chains,7945.54,False
1158,2024-10-13,Peru,CC-014,Consulting,Deliver rich methodologies,3622.86,True
2079,2024-10-14,Colombia,CC-010,Consulting,Embrace bleeding-edge web-readiness,7860.82,False
2369,2024-10-15,Argentina,CC-004,Marketing,Monetize cutting-edge action-items,3045.92,True
1482,2024-10-15,Peru,CC-001,Consulting,Expedite extensible metrics,7394.34,True
1453,2024-10-15,Brazil,CC-004,Infrastructure,Extend out-of-the-box systems,16518.37,False
2232,2024-10-15,Argentina,CC-002,Infrastructure,Re-contextualize distributed roi,19210.4,True
2447,2024-10-15,Mexico,CC-001,Travel,Envisioneer cross-media methodologies,1457.74,True
1302,2024-10-15,Argentina,CC-013,Training,Streamline vertical portals,7232.34,True
843,2024-10-16,Peru,CC-004,Marketing,Revolutionize virtual applications,6959.02,True
1255,2024-10-16,Argentina,CC-012,Training,E-enable robust content,5933.25,True
1184,2024-10-17,Mexico,CC-008,Infrastructure,Reinvent sticky e-commerce,12884.94,False
738,2024-10-17,Brazil,CC-004,Training,Visualize collaborative info-mediaries,6648.75,True
2308,2024-10-17,Mexico,CC-004,Training,Revolutionize plug-and-play synergies,3893.1,False
1365,2024-10-18,Colombia,CC-001,Training,Envisioneer intuitive systems,6271.9,True
72,2024-10-18,Brazil,CC-003,Travel,Incentivize dot-com systems,7733.27,True
2389,2024-10-19,Mexico,CC-007,Consulting,Scale frictionless infrastructures,3328.11,True
1648,2024-10-19,Colombia,CC-002,Training,Deploy rich action-items,4497.4,True
2298,2024-10-19,Brazil,CC-007,Infrastructure,E-enable value-added users,27730.77,True
396,2024-10-19,Colombia,CC-008,IT,Empower next-generation interfaces,34156.41,True
394,2024-10-19,Chile,CC-004,Marketing,Seize global content,7395.53,True
2190,2024-10-20,Chile,CC-005,Marketing,Whiteboard intuitive channels,5451.5,True
700,2024-10-20,Mexico,CC-007,Infrastructure,E-enable best-of-breed schemas,28941.97,True
460,2024-10-20,Chile,CC-012,Travel,Visualize value-added action-items,3731.15,True
114,2024-10-20,Colombia,CC-015,Training,Productize scalable initiatives,8372.06,False
1214,2024-10-20,Brazil,CC-010,Infrastructure,Mesh real-time experiences,6299.75,True
1755,2024-10-20,Mexico,CC-005,Marketing,Redefine dot-com metrics,6068.65,False
1239,2024-10-21,Chile,CC-012,Travel,Mesh plug-and-play eyeballs,6104.59,True
419,2024-10-21,Peru,CC-007,Travel,Extend strategic info-mediaries,2591.11,False
1371,2024-10-23,Mexico,CC-009,Travel,Expedite scalable architectures,9151.55,True
2222,2024-10-23,Chile,CC-004,Marketing,Harness bleeding-edge communities,7461.95,True
653,2024-10-23,Mexico,CC-014,Training,Syndicate turn-key experiences,2349.23,False
711,2024-10-23,Peru,CC-012,Consulting,Engineer distributed markets,8671.25,True
710,2024-10-23,Peru,CC-006,Infrastructure,Enhance world-class content,33447.55,True
1473,2024-10-23,Mexico,CC-001,Travel,Benchmark enterprise partnerships,4876.39,True
588,2024-10-24,Chile,CC-008,Infrastructure,Morph 24/365 networks,27433.61,True
1107,2024-10-24,Peru,CC-012,IT,Deliver customized portals,26346.74,True
630,2024-10-24,Brazil,CC-013,Training,Strategize turn-key networks,1471.57,True
2160,2024-10-24,Colombia,CC-013,IT,Re-intermediate real-time supply-chains,14939.89,False
1394,2024-10-24,Chile,CC-010,Travel,Integrate end-to-end relationships,3447.03,False
1245,2024-10-25,Argentina,CC-002,Infrastructure,Matrix granular mindshare,5360.79,False
890,2024-10-25,Argentina,CC-014,Infrastructure,E-enable seamless info-mediaries,28471.57,True
480,2024-10-25,Argentina,CC-015,IT,Implement dot-com channels,20255.99,True
2381,2024-10-25,Colombia,CC-004,Training,E-enable b2c synergies,4553.5,False
2243,2024-10-27,Argentina,CC-012,Training,Matrix strategic partnerships,3116.71,True
1770,2024-10-27,Brazil,CC-003,Training,Aggregate out-of-the-box systems,3553.92,True
302,2024-10-27,Colombia,CC-003,Infrastructure,Unleash end-to-end supply-chains,18711.62,False
2004,2024-10-27,Colombia,CC-001,Infrastructure,Monetize dynamic content,14674.7,True
1411,2024-10-27,Colombia,CC-001,Infrastructure,Whiteboard 24/7 users,13046.88,True
1299,2024-10-28,Peru,CC-009,Consulting,Synthesize best-of-breed supply-chains,9050.11,True
701,2024-10-28,Chile,CC-012,IT,Innovate synergistic paradigms,18236.47,True
296,2024-10-28,Colombia,CC-010,Infrastructure,Evolve compelling partnerships,18492.49,False
1926,2024-10-28,Colombia,CC-006,IT,Embrace leading-edge communities,16698.14,True
1713,2024-10-29,Argentina,CC-005,Travel,Redefine dot-com vortals,8253.71,True
1277,2024-10-29,Brazil,CC-011,IT,Integrate distributed networks,32676.37,True
2240,2024-10-30,Peru,CC-009,Consulting,Iterate wireless info-mediaries,5556.23,True
865,2024-10-30,Peru,CC-003,Travel,Evolve b2c experiences,6389.3,True
356,2024-10-30,Peru,CC-008,IT,Matrix cross-platform info-mediaries,29541.76,False
1774,2024-10-30,Argentina,CC-005,Marketing,Incubate impactful methodologies,2581.89,False
1301,2024-10-30,Mexico,CC-009,Infrastructure,Mesh bleeding-edge experiences,26880.52,True
611,2024-10-30,Colombia,CC-011,IT,Seize transparent info-mediaries,30825.94,True
1227,2024-10-31,Brazil,CC-005,IT,Benchmark killer roi,34934.91,True
2487,2024-11-01,Colombia,CC-005,Marketing,Monetize plug-and-play architectures,1383.28,True
263,2024-11-01,Chile,CC-009,IT,Grow cross-platform e-markets,37088.4,True
569,2024-11-01,Argentina,CC-007,Infrastructure,Deploy end-to-end synergies,23833.88,True
1476,2024-11-01,Colombia,CC-009,Consulting,Redefine innovative e-services,3316.5,True
805,2024-11-02,Peru,CC-008,Consulting,Scale bricks-and-clicks paradigms,6233.8,True
1031,2024-11-02,Peru,CC-007,Infrastructure,Scale killer mindshare,18739.4,True
2498,2024-11-02,Chile,CC-010,Consulting,Orchestrate real-time technologies,1471.96,False
1989,2024-11-03,Peru,CC-004,Infrastructure,Target clicks-and-mortar e-business,28339.51,False
671,2024-11-03,Brazil,CC-002,Travel,Re-contextualize intuitive functionalities,2432.12,False
2274,2024-11-03,Mexico,CC-015,Consulting,Visualize compelling e-tailers,2448.15,True
1185,2024-11-04,Colombia,CC-005,Travel,Morph one-to-one models,7591.56,True
1526,2024-11-04,Chile,CC-005,Consulting,Deploy value-added communities,4480.91,True
1511,2024-11-05,Peru,CC-003,Marketing,Revolutionize vertical mindshare,9806.6,True
2163,2024-11-05,Brazil,CC-006,Marketing,Mesh clicks-and-mortar metrics,6833.56,True
2431,2024-11-05,Brazil,CC-001,Travel,Extend compelling solutions,4003.58,True
340,2024-11-05,Peru,CC-010,Marketing,Productize out-of-the-box vortals,8912.26,True
981,2024-11-06,Argentina,CC-005,IT,Repurpose 24/365 e-business,24857.2,True
1862,2024-11-06,Peru,CC-001,IT,Transform 24/7 e-tailers,25832.63,False
1630,2024-11-06,Chile,CC-003,Consulting,Morph end-to-end synergies,2500.14,True
1460,2024-11-06,Peru,CC-007,Consulting,Syndicate innovative deliverables,8855.0,True
1759,2024-11-06,Mexico,CC-011,IT,Revolutionize bleeding-edge metrics,23892.74,True
1383,2024-11-07,Chile,CC-010,Travel,Reinvent cross-media eyeballs,9712.64,True
472,2024-11-07,Colombia,CC-012,Consulting,Transition intuitive e-business,2839.54,True
2323,2024-11-08,Chile,CC-009,Consulting,Synthesize collaborative deliverables,9089.3,True
664,2024-11-08,Brazil,CC-008,Consulting,Evolve dynamic applications,7307.47,True
506,2024-11-08,Mexico,CC-004,IT,Cultivate vertical niches,28519.32,True
2032,2024-11-09,Mexico,CC-011,Marketing,Repurpose rich infrastructures,2815.2,True
264,2024-11-09,Argentina,CC-001,Travel,Envisioneer plug-and-play partnerships,7017.31,True
1923,2024-11-09,Argentina,CC-014,IT,Enhance end-to-end mindshare,5209.24,True
218,2024-11-10,Mexico,CC-004,Travel,Unleash wireless applications,6633.64,True
2207,2024-11-10,Chile,CC-015,Consulting,Seize interactive platforms,5616.36,False
1700,2024-11-10,Brazil,CC-012,Consulting,Extend integrated content,4337.38,False
364,2024-11-11,Mexico,CC-011,Consulting,Implement dot-com communities,2848.36,True
1861,2024-11-11,Argentina,CC-006,Consulting,Incubate world-class portals,9639.14,True
2278,2024-11-11,Argentina,CC-005,Travel,Harness real-time partnerships,3175.8,True
1796,2024-11-11,Brazil,CC-004,Training,Re-contextualize b2c synergies,6414.03,True
2499,2024-11-11,Chile,CC-004,IT,Unleash bleeding-edge channels,29064.05,False
431,2024-11-12,Chile,CC-002,Training,Empower virtual portals,1271.96,False
2366,2024-11-12,Peru,CC-010,Consulting,Transition visionary roi,6822.46,True
531,2024-11-12,Peru,CC-012,Consulting,Iterate front-end convergence,9247.08,True
598,2024-11-12,Brazil,CC-006,IT,Leverage magnetic e-services,26200.85,True
2082,2024-11-12,Chile,CC-001,Marketing,Redefine seamless functionalities,8295.18,False
1581,2024-11-12,Argentina,CC-013,Travel,Synthesize dot-com supply-chains,9073.84,False
2457,2024-11-13,Peru,CC-005,Consulting,Engineer web-enabled roi,3187.31,True
689,2024-11-13,Colombia,CC-005,Training,Leverage enterprise experiences,6557.73,True
1409,2024-11-14,Mexico,CC-008,Consulting,Strategize virtual portals,2770.29,True
1866,2024-11-14,Peru,CC-014,Travel,Productize frictionless methodologies,4306.35,False
310,2024-11-14,Mexico,CC-007,Consulting,Generate 24/365 convergence,5810.87,True
180,2024-11-14,Chile,CC-003,IT,Orchestrate holistic relationships,6856.52,True
1683,2024-11-15,Brazil,CC-014,Travel,Matrix real-time channels,5326.16,True
1596,2024-11-15,Mexico,CC-013,Marketing,Synergize back-end initiatives,5973.46,True
269,2024-11-16,Mexico,CC-015,Travel,Re-intermediate dynamic relationships,7599.74,True
680,2024-11-16,Chile,CC-013,Training,Transform value-added relationships,7209.89,False
973,2024-11-16,Colombia,CC-001,Consulting,Architect open-source experiences,8434.68,False
968,2024-11-17,Colombia,CC-006,Infrastructure,Integrate seamless web-readiness,17846.78,True
985,2024-11-17,Chile,CC-011,Marketing,Engage visionary metrics,2328.29,True
442,2024-11-17,Peru,CC-014,Training,Transform global initiatives,3838.16,True
1986,2024-11-17,Colombia,CC-003,Consulting,Facilitate ubiquitous interfaces,9215.33,True
1565,2024-11-18,Colombia,CC-001,Travel,Implement bricks-and-clicks infrastructures,9195.06,True
1055,2024-11-18,Mexico,CC-006,IT,Empower killer experiences,26742.8,True
1761,2024-11-19,Peru,CC-007,Infrastructure,Repurpose turn-key metrics,17382.25,True
1111,2024-11-19,Brazil,CC-007,Infrastructure,Enable interactive convergence,35242.46,True
182,2024-11-20,Colombia,CC-005,Travel,Disintermediate out-of-the-box relationships,5324.54,False
1021,2024-11-20,Peru,CC-005,Infrastructure,Empower collaborative models,26337.59,True
776,2024-11-20,Chile,CC-003,IT,Exploit bleeding-edge eyeballs,33801.73,True
600,2024-11-20,Chile,CC-002,Consulting,Expedite compelling paradigms,2132.31,True
108,2024-11-20,Colombia,CC-010,Consulting,Disintermediate cross-platform models,8998.0,True
256,2024-11-21,Colombia,CC-002,IT,Productize cross-platform channels,32729.86,True
240,2024-11-21,Mexico,CC-014,Training,Architect web-enabled eyeballs,9238.69,True
903,2024-11-21,Brazil,CC-010,Consulting,Engage interactive content,5108.86,False
617,2024-11-21,Peru,CC-011,Consulting,Transition wireless solutions,5843.89,True
454,2024-11-21,Mexico,CC-004,Consulting,Scale plug-and-play schemas,2891.92,True
2192,2024-11-22,Chile,CC-015,Infrastructure,Exploit scalable supply-chains,21512.46,True
1697,2024-11-22,Brazil,CC-004,IT,Engage plug-and-play bandwidth,9404.49,True
1828,2024-11-22,Mexico,CC-009,Infrastructure,Brand plug-and-play schemas,8584.79,True
740,2024-11-22,Brazil,CC-007,Marketing,Synthesize global portals,4570.53,True
1656,2024-11-22,Chile,CC-013,Travel,Redefine clicks-and-mortar applications,9439.64,True
773,2024-11-22,Brazil,CC-010,Consulting,Unleash granular platforms,8140.82,True
1204,2024-11-23,Chile,CC-007,Travel,Streamline integrated mindshare,4707.04,True
1909,2024-11-24,Chile,CC-011,Travel,Drive b2b architectures,5755.59,True
2000,2024-11-24,Brazil,CC-003,Training,Syndicate value-added mindshare,7724.73,True
518,2024-11-25,Colombia,CC-009,Marketing,Re-intermediate out-of-the-box solutions,3621.35,True
691,2024-11-25,Argentina,CC-009,Consulting,Reinvent seamless convergence,9586.54,True
1716,2024-11-25,Brazil,CC-003,Travel,Incentivize innovative methodologies,8700.64,False
11,2024-11-25,Brazil,CC-011,Training,Reinvent b2b markets,3779.97,True
1212,2024-11-26,Mexico,CC-015,IT,Envisioneer plug-and-play e-business,19035.29,True
693,2024-11-26,Peru,CC-001,Travel,Streamline sticky e-tailers,7988.59,True
1780,2024-11-26,Chile,CC-003,Infrastructure,Cultivate next-generation platforms,26444.84,False
1846,2024-11-26,Brazil,CC-010,Marketing,Embrace b2c relationships,6075.86,True
2349,2024-11-26,Brazil,CC-009,Marketing,Enable revolutionary paradigms,5200.29,True
686,2024-11-27,Argentina,CC-010,Training,Monetize bleeding-edge systems,4075.4,True
392,2024-11-27,Chile,CC-002,Infrastructure,Engineer robust channels,13696.76,True
1880,2024-11-28,Peru,CC-001,Infrastructure,Seize cross-media deliverables,35621.45,True
1791,2024-11-28,Peru,CC-013,Marketing,Synthesize frictionless solutions,9011.54,False
